days,bT,sT,y1970,y1980,y1990,y2000,y2010,y2017
15,1.095,0.975,1.61839,1.56549,2.93757,1.24724,0.97924,9.08987
15,1.095,0.97,1.61734,1.56846,2.92191,1.09808,0.95230,7.75078
15,1.095,0.965,1.60999,1.49857,2.86831,1.06814,1.42157,10.50804
15,1.095,0.96,1.68179,2.05497,2.38366,1.14624,1.42157,13.42348
15,1.095,0.955,2.00273,2.30315,2.29341,1.15208,1.48596,18.10988
15,1.095,0.95,2.08701,2.81186,2.25945,1.25057,1.35292,22.43388
15,1.095,0.945,2.05634,3.79617,2.52740,1.49970,1.25852,37.23753
15,1.095,0.94,2.02280,3.60218,2.35202,1.46402,1.23021,30.86639
15,1.095,0.9349999999999999,2.12617,3.57258,2.55876,1.42907,1.13758,31.59712
15,1.095,0.9299999999999999,2.14615,3.30571,3.06868,1.42907,1.12683,35.05823
15,1.095,0.925,2.10578,3.34464,2.84374,1.31936,1.11950,29.58262
15,1.095,0.9199999999999999,1.79973,2.88494,3.10085,1.32693,1.30892,27.96331
15,1.095,0.915,1.79973,2.55749,3.90158,1.73052,1.39513,43.35638
15,1.095,0.91,1.64057,2.55749,5.70821,1.53043,1.35718,49.74600
15,1.095,0.905,1.74177,2.84275,5.71639,1.36857,1.28812,49.89692
15,1.1,0.99,1.30138,1.49664,2.63524,0.87699,1.07337,4.83157
15,1.1,0.985,1.30138,1.49552,2.63524,0.84085,1.05363,4.54385
15,1.1,0.98,1.29445,1.47291,2.57225,1.23925,1.03599,6.29639
15,1.1,0.975,1.42248,1.54746,2.57430,1.18932,1.00417,6.76758
15,1.1,0.97,1.42156,1.55040,2.57232,1.04708,1.00417,5.96106
15,1.1,0.965,1.42715,1.48132,2.57756,1.01853,1.08569,6.02566
15,1.1,0.96,1.52445,2.03130,2.14204,1.09301,1.08569,7.87127
15,1.1,0.955,1.81959,2.27663,2.08872,1.09858,1.16226,11.04784
15,1.1,0.95,1.89616,2.77948,2.05780,1.19250,1.06910,13.82661
15,1.1,0.945,1.88067,3.75246,2.29155,1.43006,0.99450,22.99927
15,1.1,0.94,1.85995,3.56070,2.16820,1.39603,0.98855,19.81662
15,1.1,0.9349999999999999,1.87029,3.53144,2.35878,1.36271,0.91412,19.40674
15,1.1,0.9299999999999999,2.25936,3.26765,2.85929,1.36271,0.89796,25.83075
15,1.1,0.925,2.21686,3.30613,2.64970,1.25809,0.88953,21.73331
15,1.1,0.9199999999999999,1.76956,2.85172,3.14299,1.26531,1.41787,28.45438
15,1.1,0.915,1.76956,2.52804,3.95460,1.65015,1.36370,39.81031
15,1.1,0.91,1.61306,2.52804,5.66213,1.45936,1.32661,44.70125
15,1.1,0.905,1.71257,2.84275,5.67025,1.30501,1.25910,45.35914
16,1.01,0.99,2.75571,6.06963,7.80936,1.40990,1.62561,299.37708
16,1.01,0.985,2.74581,5.70633,7.27619,1.47036,1.66144,278.50993
16,1.01,0.98,2.90530,5.17852,7.09771,1.66488,1.78855,317.97903
16,1.01,0.975,2.82520,4.91246,7.22568,1.59309,1.70916,273.05379
16,1.01,0.97,2.91981,4.64650,7.03783,1.37634,1.75242,230.29363
16,1.01,0.965,2.83720,3.96341,6.63484,1.31046,1.79725,175.71932
16,1.01,0.96,2.75092,3.58758,7.60756,1.25212,1.81151,170.29830
16,1.01,0.955,2.70600,4.04920,7.90379,1.21227,1.75174,183.90876
16,1.01,0.95,2.83894,4.23150,7.71363,1.13531,1.68116,176.86069
16,1.01,0.945,2.92800,4.34376,6.89564,1.12833,1.76606,174.76474
16,1.01,0.94,3.26660,3.97924,6.99441,1.18749,1.73867,187.71211
16,1.01,0.9349999999999999,3.13180,4.08399,7.70743,1.17047,1.76446,203.59188
16,1.01,0.9299999999999999,3.14096,3.88940,8.78774,1.20851,1.93046,250.45682
16,1.01,0.925,2.91061,4.05902,8.30344,1.19738,2.22426,261.26367
16,1.01,0.9199999999999999,2.50585,3.57349,8.28368,1.23902,2.51702,231.33238
16,1.01,0.915,2.19106,3.60620,8.05355,1.17063,2.82293,210.28665
16,1.01,0.91,2.23065,3.61286,7.77751,1.24376,2.57783,200.96185
16,1.01,0.905,2.05787,3.84033,7.72416,1.14864,2.57783,180.74932
16,1.015,0.99,2.78169,6.47367,7.58220,1.28418,1.37900,241.79236
16,1.015,0.985,2.80029,5.94753,7.05275,1.35764,1.55381,247.78796
16,1.015,0.98,2.75668,5.45286,7.00356,1.60068,1.70828,287.86771
16,1.015,0.975,2.68009,5.31540,7.31406,1.48597,1.65751,256.63117
16,1.015,0.97,2.85493,5.12421,6.79639,1.28380,1.72942,220.74787
16,1.015,0.965,2.76716,4.20865,6.43745,1.22234,1.80403,165.32037
16,1.015,0.96,2.70185,3.95544,7.48657,1.21321,1.81834,176.50183
16,1.015,0.955,2.69768,4.44359,7.83400,1.22277,1.75834,201.91021
16,1.015,0.95,2.83021,4.62932,7.69617,1.15231,1.68750,196.07633
16,1.015,0.945,2.91900,4.52602,6.88003,1.14523,1.77272,184.53324
16,1.015,0.94,3.26660,4.30281,6.95998,1.20488,1.75058,206.33964
16,1.015,0.9349999999999999,3.13180,4.02756,7.66949,1.18761,1.77655,204.10602
16,1.015,0.9299999999999999,3.14096,3.83565,8.77284,1.22622,1.96711,254.93943
16,1.015,0.925,2.91061,4.00294,8.19263,1.21492,2.24876,260.78025
16,1.015,0.9199999999999999,2.50585,3.53122,8.09041,1.26645,2.49251,225.98350
16,1.015,0.915,2.19106,3.58622,8.05355,1.24187,2.79544,219.68723
16,1.015,0.91,2.23065,3.61286,7.77751,1.31944,2.55273,211.11496
16,1.015,0.905,2.05787,3.84033,7.72416,1.21854,2.55273,189.88124
16,1.02,0.99,2.56597,5.87561,7.50068,1.38830,1.33789,210.04459
16,1.02,0.985,2.56750,5.71503,6.99771,1.42608,1.44154,211.08387
16,1.02,0.98,2.60669,5.22961,6.90644,1.53708,1.59762,231.19656
16,1.02,0.975,2.47746,5.20438,6.84687,1.47838,1.55391,202.80597
16,1.02,0.97,2.65553,5.10107,6.40064,1.26006,1.62404,177.42904
16,1.02,0.965,2.63577,4.22684,5.69439,1.23474,1.69247,132.57703
16,1.02,0.96,2.49851,4.05890,6.66704,1.22552,1.70590,141.34915
16,1.02,0.955,2.49465,4.38621,7.15179,1.25286,1.67839,164.55398
16,1.02,0.95,2.65274,4.33775,7.10334,1.12694,1.61076,148.37233
16,1.02,0.945,2.74875,4.24095,6.35006,1.11903,1.69211,140.16728
16,1.02,0.94,3.08584,4.03181,6.57500,1.18869,1.67097,162.48231
16,1.02,0.9349999999999999,2.95851,3.89033,7.20545,1.17151,1.69576,164.75253
16,1.02,0.9299999999999999,2.98660,3.73357,8.25399,1.20959,1.87765,209.03549
16,1.02,0.925,2.76757,3.89640,7.71392,1.23073,2.14649,219.75013
16,1.02,0.9199999999999999,2.38270,3.43724,7.64720,1.28680,2.37916,191.74144
16,1.02,0.915,2.08338,3.49078,7.61236,1.27092,2.66287,187.36003
16,1.02,0.91,2.12170,3.56535,7.35143,1.35031,2.43167,182.59760
16,1.02,0.905,1.95736,3.88076,7.56029,1.24704,2.43167,174.14499
16,1.025,0.99,2.61404,5.83682,7.35882,1.34319,1.39575,210.49524
16,1.025,0.985,2.44578,5.68194,6.81243,1.42571,1.33508,180.19967
16,1.025,0.98,2.51343,5.25711,6.26876,1.57651,1.46892,191.81811
16,1.025,0.975,2.40837,5.13865,6.21468,1.53182,1.44249,169.94631
16,1.025,0.97,2.54636,5.03665,5.81446,1.30561,1.51345,147.35053
16,1.025,0.965,2.53952,4.17346,5.17289,1.29223,1.60298,113.56668
16,1.025,0.96,2.39814,4.04640,6.14298,1.30867,1.73310,135.19993
16,1.025,0.955,2.40536,4.26581,6.71607,1.25215,1.56041,134.64497
16,1.025,0.95,2.57249,4.23206,6.67057,1.12629,1.49754,122.48931
16,1.025,0.945,2.68626,4.12801,6.18050,1.15193,1.57317,124.19759
16,1.025,0.94,3.01657,3.93131,6.40168,1.22363,1.55352,144.31523
16,1.025,0.9349999999999999,2.88293,3.79335,7.01551,1.20595,1.57235,145.47817
16,1.025,0.9299999999999999,2.91030,3.65237,7.76564,1.24515,1.74101,178.94280
16,1.025,0.925,2.69686,3.81166,7.25753,1.26691,2.03791,192.61593
16,1.025,0.9199999999999999,2.32183,3.38224,7.19475,1.32863,2.25135,169.00468
16,1.025,0.915,2.03016,3.43492,7.16197,1.28428,2.58408,165.74611
16,1.025,0.91,2.05904,3.56535,6.91648,1.36450,2.43167,168.47352
16,1.025,0.905,1.89955,3.88076,7.56029,1.26015,2.43167,170.77888
16,1.03,0.99,2.74587,5.23658,6.94229,1.30122,1.39531,181.23906
16,1.03,0.985,2.58236,5.17049,6.54402,1.28645,1.33663,150.24376
16,1.03,0.98,2.64079,4.80866,6.36881,1.45108,1.48558,174.34197
16,1.03,0.975,2.46120,4.89026,6.31387,1.42567,1.47680,159.99787
16,1.03,0.97,2.60514,4.85476,5.43232,1.20775,1.58027,131.12732
16,1.03,0.965,2.67490,4.01826,4.83292,1.23111,1.68407,107.69848
16,1.03,0.96,2.60704,3.97573,5.70614,1.24677,1.81943,134.16170
16,1.03,0.955,2.45166,3.83440,6.55806,1.18716,1.69394,123.97616
16,1.03,0.95,2.64284,3.88845,6.63876,0.98115,1.49310,99.94395
16,1.03,0.945,2.75973,3.83068,6.21982,1.02558,1.56850,105.77301
16,1.03,0.94,3.15105,3.64815,6.44240,1.08942,1.54891,124.96778
16,1.03,0.9349999999999999,3.01145,3.56214,7.10903,1.07368,1.56769,128.36124
16,1.03,0.9299999999999999,3.11080,3.42975,7.46243,1.10858,1.73585,153.21283
16,1.03,0.925,2.88266,3.58403,7.00388,1.12795,2.06423,168.48169
16,1.03,0.9199999999999999,2.48179,3.18025,6.94330,1.18817,2.28043,148.48694
16,1.03,0.915,2.17002,3.24690,6.91166,1.18916,2.58408,149.64404
16,1.03,0.91,2.02005,3.36436,6.67475,1.26344,2.43167,139.36686
16,1.03,0.905,1.86359,3.68171,7.29606,1.16681,2.43167,142.03451
16,1.035,0.99,2.70284,5.00241,6.52184,1.29307,1.30913,149.27113
16,1.035,0.985,2.55546,4.94609,6.23232,1.18459,1.20412,112.36142
16,1.035,0.98,2.55063,4.73744,6.06545,1.33619,1.32444,129.70417
16,1.035,0.975,2.37717,4.86937,5.77804,1.30554,1.32600,115.78335
16,1.035,0.97,2.53659,4.83402,5.07179,1.14445,1.47919,105.27892
16,1.035,0.965,2.61058,4.00110,4.56971,1.16759,1.58797,88.49892
16,1.035,0.96,2.54436,3.97962,5.56373,1.18244,1.66701,111.04640
16,1.035,0.955,2.39297,3.93679,6.39439,1.12591,1.60138,108.61157
16,1.035,0.95,2.64008,4.05807,6.47308,0.93052,1.41152,91.08805
16,1.035,0.945,2.75684,4.06556,6.06458,0.99068,1.50975,101.66519
16,1.035,0.94,3.15554,3.89072,6.26064,1.05507,1.49635,121.34859
16,1.035,0.9349999999999999,3.03802,3.79900,6.87692,1.03982,1.51449,124.99131
16,1.035,0.9299999999999999,3.13825,3.39014,7.24072,1.08357,1.67694,139.97892
16,1.035,0.925,2.90810,3.56381,6.79579,1.09583,1.99418,153.91215
16,1.035,0.9199999999999999,2.50369,3.18025,6.73701,1.15434,2.20305,136.41592
16,1.035,0.915,2.18917,3.24690,6.74292,1.15529,2.56420,141.98440
16,1.035,0.91,2.03788,3.36436,6.51179,1.22746,2.41734,132.47248
16,1.035,0.905,1.88003,3.68171,7.11793,1.15594,2.41734,137.67100
16,1.04,0.99,2.65182,4.57427,5.63262,1.38537,1.10110,104.22361
16,1.04,0.985,2.52266,4.69651,5.54401,1.27583,1.03103,86.40139
16,1.04,0.98,2.53833,4.50156,5.40911,1.45289,1.10787,99.48454
16,1.04,0.975,2.38579,4.77793,5.15280,1.43532,1.04950,88.47999
16,1.04,0.97,2.46642,4.76418,4.75462,1.32757,1.17456,87.11679
16,1.04,0.965,2.46217,4.00588,4.36110,1.35441,1.45079,84.52101
16,1.04,0.96,2.42474,4.07272,5.51065,1.37530,1.52114,113.84581
16,1.04,0.955,2.34232,4.07937,6.47896,1.34311,1.46125,121.50100
16,1.04,0.95,2.60784,4.23677,6.65863,1.16338,1.29634,110.95277
16,1.04,0.945,2.60321,4.26959,6.46881,1.19819,1.38655,119.44940
16,1.04,0.94,2.98158,4.10538,6.67794,1.27871,1.37424,143.64120
16,1.04,0.9349999999999999,2.87054,3.67471,7.09457,1.28111,1.37972,132.27839
16,1.04,0.9299999999999999,2.93892,3.27922,7.55988,1.25011,1.55112,141.27644
16,1.04,0.925,2.72339,3.47980,6.98255,1.26426,1.84456,154.31429
16,1.04,0.9199999999999999,2.34467,3.17134,6.86466,1.33331,2.17267,147.86634
16,1.04,0.915,2.05012,3.23940,7.06700,1.33167,2.52885,158.05172
16,1.04,0.91,1.94135,3.36718,6.82477,1.44198,2.41734,155.50882
16,1.04,0.905,1.79098,3.66943,7.45793,1.19597,2.41734,141.69836
16,1.045,0.99,2.24571,4.82838,5.36886,1.34711,1.14960,90.15396
16,1.045,0.985,2.19997,4.99583,5.10228,1.27946,1.06801,76.62841
16,1.045,0.98,2.23405,4.93734,4.97812,1.47914,1.15426,93.74818
16,1.045,0.975,2.08995,5.05641,5.04819,1.50205,1.06618,85.43386
16,1.045,0.97,2.17981,5.06753,4.53077,1.40199,1.16425,81.69124
16,1.045,0.965,2.12912,4.26094,4.24838,1.38870,1.47869,79.14313
16,1.045,0.96,2.24822,4.08921,4.88686,1.42179,1.54889,98.93803
16,1.045,0.955,2.18291,4.16879,5.74556,1.39882,1.50846,110.32477
16,1.045,0.95,2.51994,4.43074,5.90489,1.17776,1.33821,103.91070
16,1.045,0.945,2.51548,4.46506,5.77754,1.21301,1.43134,112.66723
16,1.045,0.94,2.88260,4.29333,5.96432,1.29452,1.41864,135.55666
16,1.045,0.9349999999999999,2.80359,3.86115,6.33643,1.32784,1.42429,129.72359
16,1.045,0.9299999999999999,2.87355,3.48678,6.87829,1.29571,1.60123,142.98327
16,1.045,0.925,2.66280,3.74844,6.35301,1.31037,1.91439,159.07272
16,1.045,0.9199999999999999,2.29251,3.21765,6.24575,1.34716,2.25493,139.95373
16,1.045,0.915,2.00452,3.29743,6.42985,1.34550,2.52462,144.36563
16,1.045,0.91,1.94854,3.49748,6.20945,1.45696,2.41329,148.78945
16,1.045,0.905,1.79761,3.81142,6.97543,1.14463,2.41329,132.01590
16,1.05,0.99,2.07049,4.35365,4.29095,1.22652,1.09156,51.78495
16,1.05,0.985,1.92953,4.55874,4.08032,1.16492,1.01441,42.41335
16,1.05,0.98,1.98821,4.58799,4.00917,1.29111,1.10650,52.24634
16,1.05,0.975,1.92336,4.45841,4.19560,1.31112,1.02721,48.45452
16,1.05,0.97,1.99424,4.50171,4.05148,1.22377,1.12169,49.92773
16,1.05,0.965,1.94786,3.92938,3.79896,1.28316,1.43207,53.43104
16,1.05,0.96,1.96562,3.93628,4.40545,1.31374,1.50314,67.31070
16,1.05,0.955,1.91599,4.14673,5.19049,1.30401,1.45660,78.32995
16,1.05,0.95,2.24456,4.42838,4.97543,1.09793,1.29961,70.56587
16,1.05,0.945,2.24058,4.48016,4.64066,1.17619,1.39005,76.16244
16,1.05,0.94,2.64029,4.57287,4.79069,1.28368,1.37590,102.16030
16,1.05,0.9349999999999999,2.57617,4.13018,5.08957,1.36449,1.38552,102.37843
16,1.05,0.9299999999999999,2.70742,3.80028,6.69422,1.33148,1.56303,143.34152
16,1.05,0.925,2.50886,4.07746,6.18300,1.36713,1.91100,165.24774
16,1.05,0.9199999999999999,2.15997,3.50008,6.18867,1.40550,2.25093,148.01907
16,1.05,0.915,1.88863,3.58750,6.37109,1.42816,2.52462,155.64063
16,1.05,0.91,1.83589,3.45069,6.15271,1.54647,2.41329,145.46800
16,1.05,0.905,1.69369,3.76044,6.91168,1.21495,2.41329,129.06889
16,1.055,0.99,1.94801,4.06763,3.58533,1.09505,1.14289,35.55491
16,1.055,0.985,1.81539,4.28630,3.40620,1.04911,1.06976,29.74618
16,1.055,0.98,1.87059,4.52069,3.34681,1.10272,1.15892,36.16854
16,1.055,0.975,1.85559,4.39301,3.54270,1.11980,1.10451,35.71819
16,1.055,0.97,1.92397,4.51443,3.30364,1.06639,1.16426,35.62541
16,1.055,0.965,1.87192,3.94048,3.09773,1.11814,1.58000,40.36760
16,1.055,0.96,1.91255,3.99088,4.00303,1.14479,1.66956,58.39773
16,1.055,0.955,1.87840,4.25639,4.79963,1.13631,1.62813,70.99418
16,1.055,0.95,2.22364,4.69461,4.60076,0.95674,1.37836,63.33549
16,1.055,0.945,2.21970,4.74951,4.29121,1.02492,1.47428,68.35861
16,1.055,0.94,2.61567,4.84844,4.49273,1.11860,1.45782,92.91192
16,1.055,0.9349999999999999,2.55216,4.07799,4.79348,1.28443,1.48537,95.18103
16,1.055,0.9299999999999999,2.68218,3.75226,6.62626,1.25335,1.56227,130.57977
16,1.055,0.925,2.48547,4.02396,6.12023,1.28691,1.91662,150.97863
16,1.055,0.9199999999999999,2.13984,3.45415,6.14602,1.34420,2.27944,139.18996
16,1.055,0.915,1.87102,3.54538,6.32718,1.36587,2.56948,147.30112
16,1.055,0.91,1.81877,3.41019,6.11030,1.47902,2.45617,137.67356
16,1.055,0.905,1.67790,3.71630,6.86405,1.16196,2.45617,122.15315
16,1.06,0.99,1.75119,3.69117,3.49830,1.15382,1.15771,30.20576
16,1.06,0.985,1.62451,4.12211,3.20052,1.10897,1.08363,25.75519
16,1.06,0.98,1.68057,3.96262,3.12498,1.21255,1.10874,27.97775
16,1.06,0.975,1.71350,3.76948,3.38451,1.28287,1.03481,29.02059
16,1.06,0.97,1.78543,3.87367,2.96988,1.22168,1.09482,27.47289
16,1.06,0.965,1.69766,3.41394,2.74530,1.29403,1.46892,30.24412
16,1.06,0.96,1.73724,3.65800,3.42587,1.33318,1.55218,45.05107
16,1.06,0.955,1.75340,4.04270,3.86685,1.31387,1.51367,54.51203
16,1.06,0.95,2.10366,4.93370,3.49157,1.17482,1.28145,54.55600
16,1.06,0.945,2.10386,5.24057,3.25664,1.14406,1.37063,56.30335
16,1.06,0.94,2.40530,4.81335,3.98515,1.24862,1.35533,78.07909
16,1.06,0.9349999999999999,2.35313,4.04847,4.33075,1.32368,1.44097,78.69317
16,1.06,0.9299999999999999,2.55736,3.72510,6.70440,1.29165,1.51557,125.02813
16,1.06,0.925,2.36980,4.00537,5.87997,1.32623,1.85933,137.62803
16,1.06,0.9199999999999999,2.04025,3.43820,5.90475,1.41682,2.21520,130.00010
16,1.06,0.915,1.78395,3.52901,6.07880,1.43966,2.49707,137.57573
16,1.06,0.91,1.73413,3.39443,5.87044,1.55892,2.45617,132.31246
16,1.06,0.905,1.59981,3.69913,6.76830,1.21697,2.45617,119.72583
16,1.065,0.99,1.68121,3.38672,3.46120,0.99034,1.16142,22.66737
16,1.065,0.985,1.58092,3.81756,3.21884,0.97241,1.11688,21.09861
16,1.065,0.98,1.66617,3.66986,3.18290,1.11123,1.14276,24.71446
16,1.065,0.975,1.85950,3.49846,3.53919,1.17568,1.06657,28.87042
16,1.065,0.97,1.86851,3.60009,3.19505,1.11960,1.13749,27.37132
16,1.065,0.965,1.78422,3.30554,2.96154,1.19993,1.52509,31.96360
16,1.065,0.96,1.87308,3.37995,3.29997,1.23622,1.63098,42.12319
16,1.065,0.955,1.97692,3.74069,3.72474,1.37462,1.50134,56.84542
16,1.065,0.95,2.43295,4.56514,3.46656,1.25387,1.27101,61.36030
16,1.065,0.945,2.42806,5.53429,3.20389,1.22104,1.35946,71.46532
16,1.065,0.94,2.46376,5.08312,3.74918,1.34613,1.34428,84.96559
16,1.065,0.9349999999999999,2.28347,4.28812,4.11189,1.46013,1.42923,84.02336
16,1.065,0.9299999999999999,2.49460,3.97522,4.92259,1.43148,1.50322,105.04168
16,1.065,0.925,2.31164,4.34319,4.31726,1.53857,1.84418,122.98702
16,1.065,0.9199999999999999,1.99018,3.72818,4.52914,1.51111,2.21520,112.49013
16,1.065,0.915,1.74017,3.53156,4.66264,1.41761,2.49707,101.43223
16,1.065,0.91,1.73293,3.39688,4.50282,1.53504,2.45617,99.93664
16,1.065,0.905,1.59870,3.70180,6.32490,1.19834,2.45617,110.17203
16,1.07,0.99,1.73576,3.02319,3.29327,0.99518,0.96513,16.59857
16,1.07,0.985,1.63221,3.40778,3.10038,0.99420,0.89192,15.29204
16,1.07,0.98,1.60210,3.25180,3.06577,1.20293,0.90947,17.47350
16,1.07,0.975,1.79546,3.10459,3.42722,1.27270,0.86224,20.96411
16,1.07,0.97,1.82469,3.20344,3.09397,1.26501,0.83464,19.09491
16,1.07,0.965,1.81605,2.99339,2.80244,1.35577,1.37710,28.44327
16,1.07,0.96,1.80504,3.24656,3.17491,1.39678,1.47955,38.45033
16,1.07,0.955,1.94866,3.67825,3.61477,1.58730,1.42044,58.41692
16,1.07,0.95,2.41849,4.48893,3.42953,1.44787,1.20252,64.82545
16,1.07,0.945,2.41363,5.44191,3.16967,1.40996,1.28621,75.50113
16,1.07,0.94,2.44912,4.99827,3.27667,1.55441,1.22928,76.64394
16,1.07,0.9349999999999999,2.31592,4.21654,3.79730,1.76527,1.42421,93.22637
16,1.07,0.9299999999999999,2.36191,3.90886,4.75476,1.73062,1.52462,115.82596
16,1.07,0.925,2.18869,4.30012,4.17007,1.86425,1.83689,134.39884
16,1.07,0.9199999999999999,1.88432,3.69121,4.52318,1.72956,2.20644,120.05933
16,1.07,0.915,1.64761,3.49654,4.65651,1.63859,2.49707,109.76216
16,1.07,0.91,1.67350,3.35244,4.49690,1.53592,2.45617,95.17583
16,1.07,0.905,1.54387,3.65337,6.31223,1.19902,2.45617,104.85141
16,1.075,0.99,1.67961,2.67983,2.78393,0.79702,0.99321,9.91932
16,1.075,0.985,1.57941,3.04695,2.77483,0.81281,0.91287,9.90820
16,1.075,0.98,1.55027,2.92458,2.74385,0.96470,0.94260,11.31231
16,1.075,0.975,1.73738,2.81392,3.06735,0.95778,0.89900,12.91209
16,1.075,0.97,1.76567,2.77946,2.77865,0.89258,0.85046,10.35150
16,1.075,0.965,1.75730,2.66385,2.53983,0.95662,1.35332,15.39213
16,1.075,0.96,1.74665,2.89978,2.87739,1.00031,1.42208,20.73154
16,1.075,0.955,1.89571,3.14418,2.95589,1.08665,1.41108,27.01529
16,1.075,0.95,2.36615,3.81328,2.80442,1.00277,1.19387,30.29309
16,1.075,0.945,2.36140,5.03018,2.61535,1.06533,1.31769,43.60956
16,1.075,0.94,2.39612,4.62010,2.70363,1.15865,1.25534,43.53330
16,1.075,0.9349999999999999,2.26580,3.89752,3.13322,1.24320,1.22938,42.28908
16,1.075,0.9299999999999999,2.31080,3.61312,3.55658,1.21881,1.32803,48.06391
16,1.075,0.925,2.14133,3.97478,3.11924,1.20019,1.60003,50.98268
16,1.075,0.9199999999999999,1.84355,3.41194,3.87623,1.54041,1.92193,72.18385
16,1.075,0.915,1.61196,3.23199,4.24015,1.45939,2.21864,71.52577
16,1.075,0.91,1.66024,3.09880,4.09481,1.36795,2.44896,70.57491
16,1.075,0.905,1.53165,3.42009,5.74782,1.06790,2.44896,78.74251
16,1.08,0.99,1.55845,2.57861,2.91894,0.95919,0.94895,10.67701
16,1.08,0.985,1.48095,2.95931,2.91777,0.97820,0.87219,10.90976
16,1.08,0.98,1.45968,2.84971,2.88519,1.16747,0.90059,12.61847
16,1.08,0.975,1.63709,2.77808,3.22820,1.14082,0.85893,14.38647
16,1.08,0.97,1.58064,2.74406,2.98650,1.07862,0.81256,11.35301
16,1.08,0.965,1.55911,2.60044,2.72981,1.14190,1.29301,16.34116
16,1.08,0.96,1.43691,2.94404,2.92463,1.19405,1.35871,20.07217
16,1.08,0.955,1.60041,3.18913,3.00442,1.31563,1.34820,27.19885
16,1.08,0.95,2.00492,3.89353,2.85046,1.21407,1.14067,30.81467
16,1.08,0.945,2.00089,5.13603,2.65828,1.31800,1.25897,45.32973
16,1.08,0.94,2.03031,4.78587,2.74802,1.44362,1.19940,46.23385
16,1.08,0.9349999999999999,1.91989,4.20607,3.18466,1.54450,1.17459,46.65380
16,1.08,0.9299999999999999,1.98111,3.89915,3.61497,1.52508,1.26884,54.03640
16,1.08,0.925,1.83582,4.13955,3.17044,1.53524,1.52873,56.54727
16,1.08,0.9199999999999999,1.58053,3.53108,3.93986,2.00150,1.89937,83.59015
16,1.08,0.915,1.40019,3.34485,4.24015,1.69526,2.19259,73.81375
16,1.08,0.91,1.44213,3.23193,4.09481,1.58904,2.42020,73.39841
16,1.08,0.905,1.36470,3.17199,5.74782,1.24049,2.42020,74.69932
16,1.085,0.99,1.55392,1.97948,2.75413,0.84804,0.84653,6.08164
16,1.085,0.985,1.49334,2.09562,2.77666,0.86484,0.80471,6.04740
16,1.085,0.98,1.48163,2.01392,2.77389,1.03218,0.84417,7.21205
16,1.085,0.975,1.68113,1.96243,3.21445,1.00862,0.79444,8.49749
16,1.085,0.97,1.61465,1.92737,2.97378,0.95363,0.78270,6.90757
16,1.085,0.965,1.60508,1.84055,2.73096,1.00957,1.24549,10.14467
16,1.085,0.96,1.50597,2.00451,2.92586,1.10692,1.32513,12.95541
16,1.085,0.955,1.64192,2.18777,3.02744,1.21962,1.40004,18.56909
16,1.085,0.95,2.10893,2.67099,2.87977,1.12547,1.18453,21.62588
16,1.085,0.945,2.10166,3.52336,2.74416,1.22182,1.30738,32.45931
16,1.085,0.94,2.12105,3.30035,2.83680,1.33827,1.25986,33.48156
16,1.085,0.9349999999999999,2.02308,2.90051,3.34786,1.43179,1.23380,34.70395
16,1.085,0.9299999999999999,2.22678,2.85727,3.80023,1.41379,1.33281,45.56060
16,1.085,0.925,2.09125,2.80571,3.33292,1.42321,1.56012,43.42104
16,1.085,0.9199999999999999,1.85922,2.44017,4.25517,1.85544,1.90490,68.23171
16,1.085,0.915,1.66298,2.31147,4.57948,1.57154,2.19048,60.59805
16,1.085,0.91,1.82731,2.23344,4.42251,1.47308,2.41788,64.28552
16,1.085,0.905,1.72919,2.21929,6.28063,1.14996,2.41788,67.01617
16,1.09,0.99,1.53162,1.96932,2.37336,0.95352,0.92554,6.31766
16,1.09,0.985,1.47191,2.08486,2.39038,0.97953,0.91150,6.54937
16,1.09,0.98,1.46036,2.00358,2.38799,1.07467,0.96648,7.25719
16,1.09,0.975,1.65700,1.95236,2.76726,1.06315,0.91231,8.68299
16,1.09,0.97,1.59148,1.91747,2.56007,1.00518,0.91231,7.16424
16,1.09,0.965,1.58204,1.83110,2.36743,1.09171,1.29976,9.73151
16,1.09,0.96,1.48435,1.99422,2.39400,1.19698,1.29299,10.96771
16,1.09,0.955,1.61835,2.17654,2.44191,1.23593,1.28076,13.61532
16,1.09,0.95,2.07867,2.65728,2.32280,1.14052,1.15855,16.95325
16,1.09,0.945,2.07150,3.50528,2.21342,1.23816,1.30661,26.00118
16,1.09,0.94,2.09061,3.28341,2.32887,1.36391,1.27624,27.82647
16,1.09,0.9349999999999999,1.99405,2.88563,2.58974,1.49527,1.24983,27.84874
16,1.09,0.9299999999999999,2.19482,2.84261,2.97308,1.47648,1.20688,33.05329
16,1.09,0.925,2.06124,2.79131,2.60749,1.48632,1.34263,29.93812
16,1.09,0.9199999999999999,1.83254,2.42764,3.32901,1.85362,1.49398,41.01272
16,1.09,0.915,1.63911,2.29961,3.64653,1.71598,1.71796,40.51984
16,1.09,0.91,1.80108,2.22197,3.52154,1.60846,2.63633,59.76075
16,1.09,0.905,1.70438,2.20791,5.79373,1.25565,2.63633,72.17268
16,1.095,0.99,1.53190,1.72901,2.38936,0.95333,1.01833,6.14384
16,1.095,0.985,1.47218,1.85831,2.37781,0.97344,1.00525,6.36561
16,1.095,0.98,1.46063,1.77486,2.37543,1.06799,1.02256,6.72519
